CMDLINE /home/lf/miniconda3/envs/maddpg/bin/python rdqn_train.py
MEM 1374.589844 1721469538.5382
MEM 1375.371094 1721469538.6384
MEM 1375.371094 1721469538.7385
MEM 1375.371094 1721469538.8387
MEM 1375.371094 1721469538.9388
MEM 1375.371094 1721469539.0390
MEM 1375.371094 1721469539.1391
MEM 1375.527344 1721469539.2392
MEM 1375.683594 1721469539.3393
MEM 1375.683594 1721469539.4395
MEM 1375.996094 1721469539.5396
MEM 1376.308594 1721469539.6397
MEM 1376.308594 1721469539.7398
MEM 1376.308594 1721469539.8400
MEM 1376.464844 1721469539.9401
MEM 1377.402344 1721469540.0403
MEM 1377.558594 1721469540.1404
MEM 1377.558594 1721469540.2406
MEM 1377.558594 1721469540.3408
MEM 1377.558594 1721469540.4409
MEM 1377.558594 1721469540.5411
MEM 1377.558594 1721469540.6412
MEM 1377.714844 1721469540.7414
MEM 1378.652344 1721469540.8415
MEM 1379.277344 1721469540.9417
MEM 1379.277344 1721469541.0419
MEM 1379.589844 1721469541.1420
MEM 1379.746094 1721469541.2421
MEM 1379.746094 1721469541.3423
MEM 1379.746094 1721469541.4424
MEM 1380.058594 1721469541.5426
MEM 1380.058594 1721469541.6427
MEM 1380.058594 1721469541.7429
MEM 1380.371094 1721469541.8430
MEM 1380.683594 1721469541.9432
MEM 1380.683594 1721469542.0433
MEM 1380.683594 1721469542.1435
MEM 1380.839844 1721469542.2436
MEM 1380.996094 1721469542.3438
MEM 1380.996094 1721469542.4439
MEM 1381.152344 1721469542.5440
MEM 1381.308594 1721469542.6442
MEM 1381.777344 1721469542.7443
MEM 1381.933594 1721469542.8444
MEM 1382.402344 1721469542.9445
MEM 1383.027344 1721469543.0447
MEM 1383.027344 1721469543.1448
MEM 1383.027344 1721469543.2449
MEM 1383.027344 1721469543.3451
MEM 1383.027344 1721469543.4452
MEM 1383.496094 1721469543.5455
MEM 1383.808594 1721469543.6457
MEM 1383.964844 1721469543.7459
MEM 1384.589844 1721469543.8462
MEM 1384.746094 1721469543.9464
MEM 1385.371094 1721469544.0467
MEM 1385.371094 1721469544.1469
MEM 1385.371094 1721469544.2471
MEM 1385.527344 1721469544.3474
MEM 1385.839844 1721469544.4476
MEM 1385.996094 1721469544.5478
MEM 1386.933594 1721469544.6480
MEM 1386.933594 1721469544.7481
MEM 1387.089844 1721469544.8483
MEM 1387.402344 1721469544.9485
MEM 1387.558594 1721469545.0487
MEM 1387.558594 1721469545.1488
MEM 1387.558594 1721469545.2491
MEM 1387.714844 1721469545.3493
MEM 1387.871094 1721469545.4495
MEM 1388.027344 1721469545.5498
MEM 1388.183594 1721469545.6500
MEM 1388.183594 1721469545.7502
MEM 1388.183594 1721469545.8504
MEM 1388.339844 1721469545.9506
MEM 1389.121094 1721469546.0507
MEM 1389.121094 1721469546.1509
MEM 1389.121094 1721469546.2511
MEM 1389.121094 1721469546.3512
MEM 1389.121094 1721469546.4514
MEM 1389.277344 1721469546.5516
MEM 1389.277344 1721469546.6517
MEM 1389.589844 1721469546.7519
MEM 1390.214844 1721469546.8520
MEM 1390.214844 1721469546.9523
MEM 1390.214844 1721469547.0525
MEM 1390.683594 1721469547.1527
MEM 1390.683594 1721469547.2529
MEM 1390.683594 1721469547.3532
MEM 1390.683594 1721469547.4534
MEM 1390.839844 1721469547.5536
MEM 1391.308594 1721469547.6539
MEM 1391.308594 1721469547.7541
MEM 1391.308594 1721469547.8544
MEM 1391.621094 1721469547.9546
MEM 1391.933594 1721469548.0548
MEM 1392.246094 1721469548.1550
MEM 1392.871094 1721469548.2553
MEM 1393.027344 1721469548.3555
MEM 1393.027344 1721469548.4557
MEM 1393.027344 1721469548.5559
MEM 1393.496094 1721469548.6561
MEM 1394.121094 1721469548.7564
MEM 1394.121094 1721469548.8566
MEM 1394.121094 1721469548.9569
MEM 1394.121094 1721469549.0571
MEM 1394.121094 1721469549.1573
MEM 1395.058594 1721469549.2576
MEM 1395.214844 1721469549.3578
MEM 1395.371094 1721469549.4581
MEM 1395.683594 1721469549.5583
MEM 1395.683594 1721469549.6586
MEM 1396.152344 1721469549.7589
MEM 1396.308594 1721469549.8591
MEM 1396.464844 1721469549.9593
MEM 1396.933594 1721469550.0596
MEM 1397.402344 1721469550.1598
MEM 1397.402344 1721469550.2600
MEM 1398.339844 1721469550.3603
MEM 1398.652344 1721469550.4605
MEM 1398.964844 1721469550.5608
MEM 1399.433594 1721469550.6610
MEM 1399.589844 1721469550.7612
MEM 1399.589844 1721469550.8615
MEM 1399.902344 1721469550.9617
MEM 1400.371094 1721469551.0620
MEM 1400.683594 1721469551.1622
MEM 1400.996094 1721469551.2624
MEM 1401.152344 1721469551.3626
MEM 1401.152344 1721469551.4628
MEM 1401.621094 1721469551.5630
MEM 1401.621094 1721469551.6633
MEM 1401.621094 1721469551.7635
MEM 1401.933594 1721469551.8638
MEM 1402.246094 1721469551.9639
MEM 1403.027344 1721469552.0641
MEM 1403.183594 1721469552.1642
MEM 1403.652344 1721469552.2644
MEM 1403.652344 1721469552.3646
MEM 1403.808594 1721469552.4647
MEM 1403.808594 1721469552.5649
MEM 1404.121094 1721469552.6651
MEM 1404.121094 1721469552.7653
MEM 1404.121094 1721469552.8655
MEM 1404.746094 1721469552.9657
MEM 1404.902344 1721469553.0660
MEM 1405.214844 1721469553.1662
MEM 1405.214844 1721469553.2664
MEM 1405.214844 1721469553.3667
MEM 1405.683594 1721469553.4669
MEM 1406.152344 1721469553.5672
MEM 1406.308594 1721469553.6673
MEM 1406.308594 1721469553.7675
MEM 1406.308594 1721469553.8677
MEM 1406.308594 1721469553.9679
MEM 1406.308594 1721469554.0681
MEM 1406.777344 1721469554.1684
MEM 1406.933594 1721469554.2686
MEM 1406.933594 1721469554.3688
MEM 1407.246094 1721469554.4691
MEM 1407.402344 1721469554.5693
MEM 1407.402344 1721469554.6696
MEM 1408.027344 1721469554.7698
MEM 1408.027344 1721469554.8701
MEM 1408.027344 1721469554.9703
MEM 1408.027344 1721469555.0705
MEM 1408.339844 1721469555.1708
MEM 1408.496094 1721469555.2710
MEM 1408.808594 1721469555.3713
MEM 1409.121094 1721469555.4715
MEM 1409.121094 1721469555.5717
MEM 1409.121094 1721469555.6719
MEM 1409.589844 1721469555.7722
MEM 1409.589844 1721469555.8724
MEM 1410.683594 1721469555.9726
MEM 1410.683594 1721469556.0728
MEM 1410.683594 1721469556.1731
MEM 1410.996094 1721469556.2733
MEM 1411.308594 1721469556.3735
MEM 1411.464844 1721469556.4738
MEM 1411.464844 1721469556.5740
MEM 1411.464844 1721469556.6742
MEM 1411.621094 1721469556.7745
MEM 1411.621094 1721469556.8747
MEM 1411.933594 1721469556.9748
MEM 1412.558594 1721469557.0750
MEM 1412.714844 1721469557.1752
MEM 1412.714844 1721469557.2754
MEM 1412.714844 1721469557.3756
MEM 1412.714844 1721469557.4758
MEM 1412.871094 1721469557.5760
MEM 1412.871094 1721469557.6762
MEM 1413.027344 1721469557.7764
MEM 1413.027344 1721469557.8766
MEM 1413.183594 1721469557.9769
MEM 1413.652344 1721469558.0771
MEM 1413.652344 1721469558.1773
MEM 1414.121094 1721469558.2776
MEM 1414.589844 1721469558.3778
MEM 1415.214844 1721469558.4781
MEM 1415.371094 1721469558.5783
MEM 1415.527344 1721469558.6785
MEM 1415.527344 1721469558.7787
MEM 1415.527344 1721469558.8790
MEM 1415.839844 1721469558.9792
MEM 1416.621094 1721469559.0793
MEM 1416.777344 1721469559.1795
MEM 1416.777344 1721469559.2797
MEM 1417.089844 1721469559.3799
MEM 1417.246094 1721469559.4801
MEM 1417.246094 1721469559.5803
MEM 1417.714844 1721469559.6805
MEM 1417.871094 1721469559.7807
MEM 1418.183594 1721469559.8809
MEM 1418.183594 1721469559.9811
MEM 1418.183594 1721469560.0813
MEM 1418.183594 1721469560.1814
MEM 1418.652344 1721469560.2816
MEM 1418.652344 1721469560.3817
MEM 1418.652344 1721469560.4819
MEM 1418.652344 1721469560.5820
MEM 1418.808594 1721469560.6822
MEM 1419.277344 1721469560.7823
MEM 1419.902344 1721469560.8826
MEM 1419.902344 1721469560.9828
MEM 1419.902344 1721469561.0831
MEM 1420.058594 1721469561.1832
MEM 1420.214844 1721469561.2834
MEM 1420.371094 1721469561.3836
MEM 1420.839844 1721469561.4837
MEM 1420.839844 1721469561.5839
MEM 1421.464844 1721469561.6841
MEM 1421.464844 1721469561.7844
MEM 1421.933594 1721469561.8846
MEM 1422.558594 1721469561.9848
MEM 1422.558594 1721469562.0849
MEM 1422.714844 1721469562.1851
MEM 1423.027344 1721469562.2853
MEM 1423.027344 1721469562.3854
MEM 1423.027344 1721469562.4856
MEM 1423.027344 1721469562.5858
MEM 1423.027344 1721469562.6859
MEM 1423.183594 1721469562.7861
MEM 1424.121094 1721469562.8864
MEM 1424.121094 1721469562.9866
MEM 1424.121094 1721469563.0868
MEM 1424.121094 1721469563.1870
MEM 1424.589844 1721469563.2872
MEM 1424.589844 1721469563.3874
MEM 1424.746094 1721469563.4876
MEM 1424.746094 1721469563.5878
MEM 1424.746094 1721469563.6880
MEM 1425.214844 1721469563.7882
MEM 1425.214844 1721469563.8883
MEM 1425.683594 1721469563.9885
MEM 1425.839844 1721469564.0887
MEM 1425.839844 1721469564.1889
MEM 1425.839844 1721469564.2890
MEM 1425.839844 1721469564.3892
MEM 1425.839844 1721469564.4894
MEM 1425.996094 1721469564.5896
MEM 1426.933594 1721469564.6897
MEM 1427.089844 1721469564.7899
MEM 1427.089844 1721469564.8900
MEM 1427.089844 1721469564.9902
MEM 1427.089844 1721469565.0903
MEM 1427.558594 1721469565.1905
MEM 1427.714844 1721469565.2907
MEM 1427.714844 1721469565.3909
MEM 1427.871094 1721469565.4912
MEM 1428.339844 1721469565.5914
MEM 1428.496094 1721469565.6916
MEM 1428.496094 1721469565.7918
MEM 1428.652344 1721469565.8920
MEM 1429.121094 1721469565.9923
MEM 1429.277344 1721469566.0925
MEM 1430.214844 1721469566.1927
MEM 1430.371094 1721469566.2929
MEM 1430.839844 1721469566.3932
MEM 1430.839844 1721469566.4934
MEM 1430.839844 1721469566.5937
MEM 1431.621094 1721469566.6939
MEM 1431.621094 1721469566.7942
MEM 1431.621094 1721469566.8944
MEM 1431.621094 1721469566.9946
MEM 1431.621094 1721469567.0949
MEM 1431.621094 1721469567.1951
MEM 1431.621094 1721469567.2953
MEM 1431.621094 1721469567.3955
MEM 1431.933594 1721469567.4957
MEM 1432.402344 1721469567.5959
MEM 1432.558594 1721469567.6960
MEM 1433.183594 1721469567.7962
MEM 1433.652344 1721469567.8964
MEM 1433.652344 1721469567.9966
MEM 1433.652344 1721469568.0968
MEM 1433.808594 1721469568.1969
MEM 1433.964844 1721469568.2971
MEM 1434.277344 1721469568.3973
MEM 1434.902344 1721469568.4975
MEM 1434.902344 1721469568.5977
MEM 1435.058594 1721469568.6979
MEM 1435.214844 1721469568.7981
MEM 1435.996094 1721469568.8983
MEM 1435.996094 1721469568.9985
MEM 1435.996094 1721469569.0987
MEM 1436.152344 1721469569.1989
MEM 1436.152344 1721469569.2991
MEM 1436.152344 1721469569.3992
MEM 1436.933594 1721469569.4994
MEM 1437.246094 1721469569.5996
MEM 1437.246094 1721469569.6998
MEM 1437.558594 1721469569.8000
MEM 1438.339844 1721469569.9002
MEM 1438.652344 1721469570.0005
MEM 1438.808594 1721469570.1007
MEM 1438.808594 1721469570.2008
MEM 1438.808594 1721469570.3010
MEM 1438.808594 1721469570.4012
MEM 1438.808594 1721469570.5014
MEM 1438.964844 1721469570.6016
MEM 1438.964844 1721469570.7018
MEM 1439.121094 1721469570.8021
MEM 1439.433594 1721469570.9023
MEM 1439.746094 1721469571.0026
MEM 1439.746094 1721469571.1028
MEM 1441.152344 1721469571.2030
MEM 1441.152344 1721469571.3033
MEM 1441.152344 1721469571.4035
MEM 1441.464844 1721469571.5037
MEM 1441.933594 1721469571.6040
MEM 1442.402344 1721469571.7042
MEM 1442.402344 1721469571.8045
MEM 1442.714844 1721469571.9047
MEM 1443.183594 1721469572.0050
MEM 1443.183594 1721469572.1052
MEM 1443.652344 1721469572.2054
MEM 1443.652344 1721469572.3057
MEM 1443.652344 1721469572.4059
MEM 1443.652344 1721469572.5062
MEM 1443.652344 1721469572.6064
MEM 1443.652344 1721469572.7066
MEM 1443.808594 1721469572.8069
MEM 1444.277344 1721469572.9071
MEM 1444.433594 1721469573.0074
MEM 1444.589844 1721469573.1076
MEM 1444.902344 1721469573.2079
MEM 1445.527344 1721469573.3081
MEM 1445.839844 1721469573.4083
MEM 1445.839844 1721469573.5085
MEM 1445.839844 1721469573.6087
MEM 1445.839844 1721469573.7090
MEM 1445.996094 1721469573.8091
MEM 1446.464844 1721469573.9093
MEM 1446.621094 1721469574.0095
MEM 1446.621094 1721469574.1096
MEM 1447.089844 1721469574.2097
MEM 1447.246094 1721469574.3099
MEM 1447.246094 1721469574.4100
MEM 1448.027344 1721469574.5102
MEM 1448.183594 1721469574.6103
MEM 1448.496094 1721469574.7104
MEM 1448.496094 1721469574.8106
MEM 1448.496094 1721469574.9107
MEM 1448.652344 1721469575.0108
MEM 1449.121094 1721469575.1109
MEM 1449.277344 1721469575.2111
MEM 1449.746094 1721469575.3113
MEM 1450.214844 1721469575.4114
MEM 1450.371094 1721469575.5115
MEM 1451.308594 1721469575.6117
MEM 1451.464844 1721469575.7118
MEM 1451.464844 1721469575.8120
MEM 1451.464844 1721469575.9121
MEM 1451.777344 1721469576.0123
MEM 1451.777344 1721469576.1125
MEM 1452.402344 1721469576.2127
MEM 1452.871094 1721469576.3129
MEM 1452.871094 1721469576.4130
MEM 1452.871094 1721469576.5132
MEM 1453.027344 1721469576.6134
MEM 1453.183594 1721469576.7136
MEM 1453.496094 1721469576.8138
MEM 1453.808594 1721469576.9140
MEM 1453.964844 1721469577.0142
MEM 1454.121094 1721469577.1144
MEM 1454.433594 1721469577.2147
MEM 1454.433594 1721469577.3149
MEM 1454.589844 1721469577.4151
MEM 1454.902344 1721469577.5152
MEM 1455.683594 1721469577.6154
MEM 1455.683594 1721469577.7156
MEM 1455.683594 1721469577.8158
MEM 1455.839844 1721469577.9160
MEM 1455.839844 1721469578.0162
MEM 1455.839844 1721469578.1164
MEM 1455.839844 1721469578.2166
MEM 1455.839844 1721469578.3168
MEM 1455.996094 1721469578.4171
MEM 1455.996094 1721469578.5173
MEM 1455.996094 1721469578.6175
MEM 1456.621094 1721469578.7177
MEM 1456.621094 1721469578.8179
MEM 1456.933594 1721469578.9182
MEM 1457.402344 1721469579.0184
MEM 1457.714844 1721469579.1186
MEM 1458.027344 1721469579.2188
MEM 1458.027344 1721469579.3191
MEM 1458.339844 1721469579.4193
MEM 1458.339844 1721469579.5195
MEM 1458.652344 1721469579.6197
MEM 1458.652344 1721469579.7199
MEM 1458.808594 1721469579.8202
MEM 1458.808594 1721469579.9204
MEM 1458.808594 1721469580.0206
MEM 1459.121094 1721469580.1209
MEM 1459.746094 1721469580.2211
MEM 1459.902344 1721469580.3213
MEM 1459.902344 1721469580.4216
MEM 1460.058594 1721469580.5218
MEM 1460.371094 1721469580.6220
MEM 1460.371094 1721469580.7222
MEM 1460.371094 1721469580.8225
MEM 1460.683594 1721469580.9227
MEM 1460.683594 1721469581.0229
MEM 1460.683594 1721469581.1231
MEM 1461.308594 1721469581.2233
MEM 1462.089844 1721469581.3235
MEM 1462.089844 1721469581.4237
MEM 1462.089844 1721469581.5239
MEM 1462.089844 1721469581.6240
MEM 1462.558594 1721469581.7243
MEM 1462.558594 1721469581.8245
MEM 1462.558594 1721469581.9247
MEM 1463.183594 1721469582.0249
MEM 1463.339844 1721469582.1252
MEM 1463.652344 1721469582.2254
MEM 1463.652344 1721469582.3257
MEM 1463.964844 1721469582.4258
MEM 1464.121094 1721469582.5261
MEM 1464.277344 1721469582.6263
MEM 1465.371094 1721469582.7265
MEM 1465.371094 1721469582.8267
MEM 1465.527344 1721469582.9268
MEM 1465.839844 1721469583.0270
MEM 1466.308594 1721469583.1272
MEM 1466.308594 1721469583.2274
MEM 1466.464844 1721469583.3276
MEM 1466.464844 1721469583.4277
MEM 1466.933594 1721469583.5279
MEM 1467.402344 1721469583.6281
MEM 1467.714844 1721469583.7283
MEM 1468.183594 1721469583.8284
MEM 1468.339844 1721469583.9287
MEM 1468.496094 1721469584.0289
MEM 1468.652344 1721469584.1291
MEM 1468.652344 1721469584.2293
MEM 1468.652344 1721469584.3295
MEM 1468.964844 1721469584.4297
MEM 1468.964844 1721469584.5299
MEM 1469.121094 1721469584.6301
MEM 1469.746094 1721469584.7303
MEM 1470.371094 1721469584.8305
MEM 1470.371094 1721469584.9306
MEM 1470.371094 1721469585.0309
MEM 1470.839844 1721469585.1311
MEM 1471.152344 1721469585.2313
MEM 1471.152344 1721469585.3315
MEM 1471.152344 1721469585.4317
MEM 1471.777344 1721469585.5319
MEM 1471.933594 1721469585.6321
MEM 1471.933594 1721469585.7323
MEM 1471.933594 1721469585.8325
MEM 1471.933594 1721469585.9327
MEM 1471.933594 1721469586.0329
MEM 1471.933594 1721469586.1331
MEM 1472.089844 1721469586.2333
MEM 1472.089844 1721469586.3335
MEM 1472.246094 1721469586.4337
MEM 1473.183594 1721469586.5338
MEM 1473.339844 1721469586.6340
MEM 1473.339844 1721469586.7342
MEM 1473.496094 1721469586.8345
MEM 1473.652344 1721469586.9347
MEM 1474.433594 1721469587.0349
MEM 1474.589844 1721469587.1351
MEM 1474.589844 1721469587.2352
MEM 1474.902344 1721469587.3354
MEM 1474.902344 1721469587.4356
MEM 1475.527344 1721469587.5358
MEM 1475.527344 1721469587.6360
MEM 1475.527344 1721469587.7362
MEM 1475.683594 1721469587.8364
MEM 1475.996094 1721469587.9366
MEM 1475.996094 1721469588.0368
MEM 1475.996094 1721469588.1370
MEM 1475.996094 1721469588.2372
MEM 1475.996094 1721469588.3374
MEM 1477.402344 1721469588.4376
MEM 1477.714844 1721469588.5378
MEM 1477.714844 1721469588.6381
MEM 1477.871094 1721469588.7383
MEM 1478.339844 1721469588.8385
MEM 1479.121094 1721469588.9388
MEM 1479.433594 1721469589.0390
MEM 1479.433594 1721469589.1393
MEM 1479.433594 1721469589.2395
MEM 1479.589844 1721469589.3397
MEM 1479.589844 1721469589.4400
MEM 1479.589844 1721469589.5402
MEM 1480.058594 1721469589.6405
MEM 1480.058594 1721469589.7407
MEM 1480.839844 1721469589.8409
MEM 1480.839844 1721469589.9411
MEM 1481.152344 1721469590.0413
MEM 1481.152344 1721469590.1415
MEM 1481.152344 1721469590.2418
MEM 1481.308594 1721469590.3420
MEM 1481.777344 1721469590.4422
MEM 1481.777344 1721469590.5425
MEM 1481.777344 1721469590.6427
MEM 1481.777344 1721469590.7430
MEM 1482.089844 1721469590.8432
MEM 1482.089844 1721469590.9434
MEM 1482.089844 1721469591.0437
MEM 1482.089844 1721469591.1439
MEM 1482.714844 1721469591.2441
MEM 1483.027344 1721469591.3443
MEM 1483.339844 1721469591.4446
MEM 1483.808594 1721469591.5449
MEM 1483.808594 1721469591.6451
MEM 1483.808594 1721469591.7453
MEM 1483.808594 1721469591.8456
MEM 1483.964844 1721469591.9457
MEM 1484.121094 1721469592.0460
MEM 1484.433594 1721469592.1462
MEM 1484.433594 1721469592.2465
MEM 1484.902344 1721469592.3467
MEM 1484.902344 1721469592.4469
MEM 1484.902344 1721469592.5472
MEM 1485.058594 1721469592.6473
MEM 1485.058594 1721469592.7475
MEM 1485.371094 1721469592.8478
MEM 1486.152344 1721469592.9480
MEM 1486.464844 1721469593.0481
MEM 1486.464844 1721469593.1483
MEM 1486.621094 1721469593.2485
MEM 1486.933594 1721469593.3487
MEM 1487.246094 1721469593.4489
MEM 1487.246094 1721469593.5491
MEM 1487.246094 1721469593.6493
MEM 1487.558594 1721469593.7495
MEM 1487.558594 1721469593.8497
MEM 1488.496094 1721469593.9499
MEM 1488.964844 1721469594.0501
MEM 1489.121094 1721469594.1503
MEM 1489.121094 1721469594.2505
MEM 1489.589844 1721469594.3507
MEM 1489.589844 1721469594.4508
MEM 1490.058594 1721469594.5510
MEM 1490.058594 1721469594.6513
MEM 1490.058594 1721469594.7515
MEM 1490.527344 1721469594.8517
MEM 1490.527344 1721469594.9519
MEM 1490.527344 1721469595.0521
MEM 1490.527344 1721469595.1524
MEM 1490.527344 1721469595.2526
MEM 1491.152344 1721469595.3528
MEM 1491.464844 1721469595.4531
MEM 1491.933594 1721469595.5533
MEM 1492.558594 1721469595.6536
MEM 1493.027344 1721469595.7538
MEM 1493.027344 1721469595.8540
MEM 1493.027344 1721469595.9543
MEM 1493.027344 1721469596.0545
MEM 1493.652344 1721469596.1547
MEM 1493.964844 1721469596.2550
MEM 1493.964844 1721469596.3551
MEM 1493.964844 1721469596.4553
MEM 1493.964844 1721469596.5555
MEM 1493.964844 1721469596.6557
MEM 1493.964844 1721469596.7560
MEM 1494.433594 1721469596.8562
MEM 1494.433594 1721469596.9564
MEM 1494.746094 1721469597.0566
MEM 1494.746094 1721469597.1568
MEM 1494.746094 1721469597.2571
MEM 1495.058594 1721469597.3573
MEM 1495.058594 1721469597.4576
MEM 1495.058594 1721469597.5578
MEM 1495.214844 1721469597.6580
MEM 1495.527344 1721469597.7583
MEM 1495.683594 1721469597.8585
MEM 1495.683594 1721469597.9588
MEM 1495.683594 1721469598.0590
MEM 1495.683594 1721469598.1593
MEM 1496.308594 1721469598.2595
MEM 1496.308594 1721469598.3598
MEM 1496.308594 1721469598.4600
MEM 1496.308594 1721469598.5602
MEM 1496.308594 1721469598.6605
MEM 1496.308594 1721469598.7607
MEM 1496.308594 1721469598.8609
MEM 1496.464844 1721469598.9612
MEM 1496.621094 1721469599.0614
MEM 1496.621094 1721469599.1616
MEM 1496.621094 1721469599.2619
MEM 1496.621094 1721469599.3621
MEM 1496.777344 1721469599.4624
MEM 1497.089844 1721469599.5626
MEM 1497.089844 1721469599.6629
MEM 1497.714844 1721469599.7631
MEM 1498.496094 1721469599.8634
MEM 1498.652344 1721469599.9636
MEM 1498.652344 1721469600.0638
MEM 1498.652344 1721469600.1641
MEM 1498.652344 1721469600.2644
MEM 1498.808594 1721469600.3646
MEM 1498.808594 1721469600.4649
MEM 1498.808594 1721469600.5651
MEM 1498.808594 1721469600.6654
MEM 1498.808594 1721469600.7656
MEM 1498.964844 1721469600.8659
MEM 1499.277344 1721469600.9661
MEM 1499.277344 1721469601.0663
MEM 1499.277344 1721469601.1666
MEM 1499.902344 1721469601.2668
MEM 1500.371094 1721469601.3670
MEM 1500.371094 1721469601.4673
MEM 1500.683594 1721469601.5675
MEM 1500.683594 1721469601.6678
MEM 1500.683594 1721469601.7680
